lon,lat,month,ma,uas,vas,sfcWind,tas,rlds,rsds,pr,PM25,PM10,SO2,VOC,OC,CO,CO2,BC,NH3,NOx
112.0391,22.9169,201707,108.602229,-1.079693692,0.520606624,1.999349938,300.6895123,429.0994244,182.7974026,0.00922049,116.1547089,171.64888,365.2709351,364.1235657,16.65732002,1371.103027,503577.8438,7.793960571,358.9862976,745.0643311
112.0391,22.9169,201708,90.26967484,-0.341935583,0.792413908,1.973780452,301.6040957,428.1979155,207.7356306,0.007319897,119.76828,177.4543762,380.5429382,375.1015625,16.71816635,1405.369141,524573.875,7.871543884,372.648468,774.670166
112.0391,22.9169,201709,129.9797823,-0.594740284,0.093771025,1.403757244,301.236458,425.9889551,190.2754719,0.004043626,111.0051346,163.4312134,333.6511841,411.5953979,16.49987411,1346.47583,452346.5,8.003985405,306.7871399,673.0541382
112.0391,22.9169,201710,120.8697458,-1.079077096,-1.438910648,2.226830198,297.0965866,386.7285065,182.4234992,0.001728216,104.0684814,151.9789734,290.7523193,391.1483459,16.86550522,1281.932251,393877.6563,7.985134602,269.6094055,588.7393188
112.0391,22.9169,201711,76.81596333,-0.824730902,-1.303176251,1.971576186,292.4661557,381.9046431,99.56422575,0.002042943,108.6245804,159.5228424,309.9993286,424.035553,16.59861374,1324.999512,418705.7813,8.091427803,276.4811401,623.7081299
112.0391,22.9169,201712,105.0157274,-0.952366447,-1.578029943,2.151444298,288.1864466,332.5272614,126.6155748,0.00026357,114.5450974,168.7765808,331.6201782,450.5602722,17.16807175,1387.918579,448557.2813,8.354658127,255.5986481,665.6657104
112.0538,22.9538,201301,68.2268371,-0.869125874,-0.776486171,1.874808905,286.4463699,339.6391649,121.1713137,0.000480431,120.2622757,169.0663147,452.3219604,340.8589478,27.47514343,1453.39624,342542.7813,10.52240849,94.46483612,991.5238647
112.0538,22.9538,201302,74.65707714,-1.071369635,0.016256868,1.974221305,290.2467967,376.3901502,110.3337785,0.000987552,130.199646,184.4277496,548.8416138,310.5470276,24.84327316,1476.202759,424441.5313,9.637008667,91.89746857,1246.73999
112.0538,22.9538,201303,87.14098226,-1.158926385,0.55547107,2.158057096,293.1089578,383.8552764,136.8242723,0.006034299,152.9165497,219.0729828,654.3110352,379.0383911,27.78009224,1672.035278,503862.2188,10.94887733,101.2067795,1467.536987
112.0538,22.9538,201304,68.074566,-1.06273728,0.284340765,2.099644045,294.285173,403.7570078,128.5700701,0.008023861,146.414978,209.3510742,619.6206055,357.4732971,26.85160446,1603.868042,478753.2813,10.54732513,141.6346893,1394.783081
112.0538,22.9538,201305,75.19496645,-0.570693008,0.918332102,1.80493367,298.7599781,421.3443392,170.1866586,0.007329906,153.7969513,220.5568848,653.6768188,378.5353699,27.82284927,1678.919434,503356.9688,10.98433399,167.9535522,1463.882446
112.0538,22.9538,201306,88.118136,-0.710968787,0.652617633,2.102068738,300.7740915,424.5180722,200.6427952,0.005438209,150.6532288,217.8122101,634.0079346,416.2084656,27.38150024,1668.581299,480154.125,11.20000362,195.6925201,1388.259155
112.0538,22.9538,201307,79.88513419,-1.16200937,1.188446938,2.22925489,300.6128271,425.2192458,200.138592,0.005881941,145.6606903,208.193222,601.249939,375.7710571,27.7741394,1626.95813,461676.75,10.91542244,183.5486298,1340.696167
112.0538,22.9538,201308,88.26558484,-0.888856973,0.605567556,2.234324702,300.8022846,426.8324722,180.3443693,0.011230069,151.0080872,216.5635376,634.6917114,386.9453125,27.86283875,1668.442383,487491.7188,11.03182125,204.3004456,1416.010742
112.0538,22.9538,201309,97.50913567,-0.841687315,-0.519233946,1.861362882,299.7568853,413.9530206,183.1599757,0.006851699,146.5019379,211.8941345,596.147583,421.3444214,27.43268585,1646.311523,449796.5625,11.25016975,142.4263458,1293.784546
112.0538,22.9538,201310,129.3318058,-0.503175655,-1.408785059,1.968269787,296.8225499,375.1775943,191.6407861,9.90E-05,147.5620117,212.2599792,584.4115601,403.2626953,28.07295227,1646.654663,445008.2813,11.25066471,110.4577484,1277.876465
112.0538,22.9538,201311,99.49609533,-1.238159078,-1.218892299,2.266506987,292.4424735,363.9799049,123.8679508,0.003318531,153.3977661,222.6934052,622.119751,434.4542542,27.57038116,1688.091309,470875,11.40722466,130.6650848,1349.269775
112.0538,22.9538,201312,89.57950613,-0.544179344,-1.67077614,2.102509591,285.6321538,301.5754561,152.6641827,0.004814317,157.7120209,229.5365906,639.9209595,463.4146423,28.52242088,1741.0354,483222.7188,11.80836487,115.6161423,1380.813721
112.0538,22.9538,201401,96.8437171,-0.863576503,-0.639397814,2.045859953,287.1230037,312.9998407,162.5159724,7.01E-05,104.311615,146.0910339,425.3904724,347.2745972,21.5559063,1247.99646,315746.8125,8.660704613,232.1904144,912.7161865
112.0538,22.9538,201402,54.28255321,-1.070136442,-0.332387594,2.257910349,286.2366134,355.254775,100.1873982,0.002485562,114.1891479,161.4253082,524.2894897,315.0151978,19.5127182,1274.372681,390491.9375,7.966458321,229.74086,1147.57605
112.0538,22.9538,201403,59.85359535,-1.278237872,0.041643601,2.081348637,290.5185779,385.0362003,111.8010664,0.004369473,134.2103119,191.5460663,622.3646851,387.9624329,21.80889511,1448.526001,463800.7813,9.010679245,244.9504547,1350.489258
112.0538,22.9538,201404,70.78007877,-1.282862349,0.693574895,1.996263966,295.8955615,408.3910798,135.7365532,0.005185761,128.5496216,183.2186432,589.7086182,365.5614929,21.08288956,1389.795288,440854.9063,8.688225746,291.2336426,1283.456543
112.0538,22.9538,201405,59.36577742,-0.625878424,0.961997282,1.94137774,298.7419346,423.8485305,167.2520829,0.008383072,135.0848236,193.0054626,621.4396973,388.1552429,21.84753036,1455.18103,463565.875,9.038851738,329.4823914,1347.015015
112.0538,22.9538,201406,90.10155767,-0.447065343,0.677327387,1.552545204,301.4247878,431.6616076,205.9397609,0.007482264,132.0147705,189.6473541,597.65979,429.6671753,21.51428413,1448.195068,442421.1875,9.208755493,363.1516113,1277.421509
112.0538,22.9538,201407,91.18430226,-0.557436176,0.719977097,1.836895528,301.9762443,428.7251137,228.4476163,0.00420933,127.6253815,181.7151031,570.0220337,384.3957214,21.80700684,1407.260254,425364.0313,8.982050896,357.105072,1159.198486
112.0538,22.9538,201408,85.24386323,-0.303706579,0.754841544,1.481567836,301.0921094,426.1629305,203.1808066,0.005504936,132.4792328,189.2123413,602.1636353,396.26828,21.88042068,1444.993286,449060.9688,9.075745583,371.675354,1152.488403
112.0538,22.9538,201409,94.08978,-0.788659988,-0.111692265,1.834250409,300.6996618,417.5432403,202.7445859,0.003464217,128.3257751,184.3634491,559.6389771,435.3407898,21.55937004,1427.607666,414853.9375,9.247493744,304.1396484,1054.970093
112.0538,22.9538,201410,119.5303116,-1.000152701,-0.483692521,1.859819896,297.5566976,382.2156901,194.1901279,0.000360323,129.4616394,185.3344116,550.1032715,415.2182007,22.05709457,1426.333984,410779.3438,9.24998188,266.2661743,880.5501709
112.0538,22.9538,201411,93.727941,-1.108673744,-0.80728874,1.90566863,293.413443,382.4898331,108.181001,0.002171947,134.756073,194.3679657,584.0386963,449.6803589,21.67638206,1466.781738,434602.9688,9.374304771,274.269104,929.2283325
112.0538,22.9538,201412,78.31285381,-1.077535604,-1.5099935,2.157836669,286.1779718,324.8407119,115.8913436,0.001736001,138.588089,200.3039093,599.8531494,479.5453491,22.42393494,1512.906494,446151.8438,9.694377899,253.2136078,951.5045166
112.0538,22.9538,201501,81.56414613,-1.067670054,-0.696602585,2.035720329,287.4951524,327.0180404,144.2513548,0.001717095,114.2452774,160.4748077,460.0305786,346.0553284,19.67973518,1287.31604,393651.5938,8.268109322,235.4245605,729.7385254
112.0538,22.9538,201502,52.60844607,-1.153993611,0.279263418,2.13116505,290.0392956,363.7163058,133.1192289,0.001976216,86.73218536,119.9319763,303.1760559,309.5695496,17.81954384,1078.399658,257420.75,7.553953171,232.9856262,487.3627014
112.0538,22.9538,201503,26.37765906,-1.40710661,0.416351775,2.24226006,291.7444129,394.0829211,101.1901393,0.002485562,112.3460159,158.0354919,427.9746704,382.3494873,19.91749763,1286.669312,365150.4688,8.538077354,248.3597107,677.2791138
112.0538,22.9538,201504,66.56268833,-0.669965098,0.802568601,2.342554167,296.0895299,389.6386405,205.497875,0.002694638,117.132515,165.5070953,465.5435486,361.7347412,19.25613976,1295.196655,399540.3438,8.259585381,295.2164001,739.2541504
112.0538,22.9538,201505,49.28750677,-0.516432486,1.031387685,1.822567799,299.5967487,429.8849497,140.1384167,0.016872907,125.1071625,177.3409119,503.8873291,383.9988403,19.95320892,1367.723877,431601.8125,8.587744713,333.9489746,796.3682861
112.0538,22.9538,201506,44.10457967,-0.525373141,1.548600052,2.154309844,301.7033354,429.1837761,208.6703892,0.005004487,129.549408,184.7707367,532.4117432,426.3684082,19.66151428,1409.097534,453145.375,8.766443253,368.0472717,834.6622314
112.0538,22.9538,201507,68.27609419,-0.258078414,0.446815854,1.923302759,301.2387134,427.0960713,200.6881168,0.00563394,126.6740494,179.6131592,516.9302368,381.7905884,19.91529655,1376.662964,443698.7188,8.553627014,361.9466248,818.8725586
112.0538,22.9538,201508,112.9213271,-0.159422921,0.221043178,1.509562016,301.8330235,424.6604157,215.9218503,0.004814317,130.5260773,185.5343628,538.7421265,393.3575439,19.98394203,1407.619385,462088.75,8.639759064,376.65625,851.5507202
112.0538,22.9538,201509,105.4198277,-0.66564892,-0.068704064,1.653941444,300.4538182,420.3637505,181.5510578,0.003864576,121.1792908,172.4061432,470.1723633,431.4448853,19.70359039,1358.998535,400198.7813,8.795696259,308.3278503,738.265564
112.0538,22.9538,201510,108.9378739,-0.943734091,-0.644813651,1.983699649,297.4506916,392.8123735,161.921126,0.006484703,113.7660904,160.8563995,408.1539001,410.3349609,20.15068436,1303.924438,349286.5,8.77687645,269.9768372,645.0858154
112.0538,22.9538,201511,70.2066939,-1.338047765,-0.587947369,2.015000228,294.0754165,382.6743525,123.8962769,0.001409041,118.6551437,168.9365082,435.6651611,444.4877319,19.81413651,1342.615234,371383.5938,8.898610115,278.0285339,683.6115723
112.0538,22.9538,201512,44.261201,-0.974872231,-1.268311805,2.026241985,287.7714445,358.8871705,85.4012158,0.005572775,125.040741,178.5407562,466.3831177,473.8461304,20.49588776,1402.893677,397656.7188,9.201016426,256.6902161,729.7559814
112.0538,22.9538,201601,35.41585097,-1.226443738,-1.01173656,2.04409654,286.234358,354.8435604,82.34200565,0.010057907,105.1912689,149.6253967,376.1502991,344.764801,17.93292999,1242.202881,396722.4688,7.763842583,235.2265167,675.6018677
112.0538,22.9538,201602,69.43282552,-0.767079099,-0.866185959,2.171282693,286.1655668,337.3247648,132.1901355,0.001022028,80.29342651,111.9530487,250.5741577,307.8561707,16.24913979,1038.161255,259041.6406,7.124091148,232.8815918,453.1369019
112.0538,22.9538,201603,62.34930706,-1.111756728,0.028780989,1.943141153,290.1351521,371.5821027,128.0092149,0.006115483,103.5818634,147.0986023,351.3253174,381.4594727,18.1494236,1240.997803,367664.6563,8.010357857,248.0742798,628.0997314
112.0538,22.9538,201604,70.40820667,-0.842920509,1.24294379,2.290974341,296.9263004,419.1617387,142.9426926,0.010898661,107.9150162,154.3071899,380.869812,361.0835266,17.5485096,1250.967529,402641.0625,7.749986172,293.8471069,684.786377
112.0538,22.9538,201605,98.85241258,-0.758446743,0.876359371,2.072311146,299.3148179,420.8645888,174.3449183,0.007703574,115.2726746,165.3773956,412.2704773,383.4483337,18.18219948,1323.278931,434965.4063,8.054347992,332.0169983,737.5984497
112.0538,22.9538,201606,73.94280567,-0.307097862,1.150197594,1.761950482,301.3920838,428.7936495,193.3176864,0.008765637,119.2257767,171.8612061,435.5063171,426.6992188,17.91531563,1363.65918,456429.2188,8.206383705,365.4084167,772.8293457
112.0538,22.9538,201607,82.49079581,-0.260236503,1.22805024,1.978629837,302.1465305,428.0028522,225.382741,0.002939302,116.6965942,167.5855865,422.6098328,381.1115723,18.14880943,1332.567383,447250.4688,8.025875092,359.7761841,758.2380371
112.0538,22.9538,201608,104.7084494,-0.657016564,-0.142494834,1.913824415,301.0706827,431.8461269,176.169114,0.009977835,120.2227249,173.1010132,440.2957764,392.7708435,18.21100044,1363.716064,465803.875,8.104166985,373.7558289,788.3527222
112.0538,22.9538,201609,110.6981837,-0.322821081,-0.742637194,1.709048096,300.1200122,416.8262507,189.2330744,0.003910173,111.6817322,160.2295074,385.8300476,431.7442627,17.95357513,1313.177734,402787.625,8.235102654,307.1609802,684.4243164
112.0538,22.9538,201610,87.90586226,-1.049172149,-1.189105199,2.211620762,298.3438483,411.1852302,153.6102717,0.003155051,105.0532761,149.6381531,336.0576477,410.230957,18.36238098,1257.640991,351440.375,8.224049568,269.6423645,598.9553223
112.0538,22.9538,201611,82.929149,-1.036531914,-0.896988528,2.015441081,292.293614,375.3410258,115.8516872,0.002976002,109.4605942,156.8759613,358.4127502,445.0220947,18.05493546,1295.964478,373549.3438,8.326327324,276.8724365,634.4004517
112.0538,22.9538,201612,114.78133,-1.202088164,-1.213137973,2.206330523,289.9299065,340.5828496,138.9827151,0.00022687,115.3476944,165.8302002,383.4309387,473.6941833,18.67490196,1355.361938,400042.1563,8.603427887,255.8626709,677.0673218
112.0538,22.9538,201701,95.11694497,-1.190989421,-0.830644534,1.908093323,289.0164508,355.7556133,108.6342173,0.001710423,104.5568237,153.0487976,325.3533325,329.2309265,16.44613838,1271.740967,446623.2813,7.5341115,235.2294769,664.1702881
112.0538,22.9538,201702,98.58669143,-1.077227305,-0.501632478,2.003978897,288.3432001,350.7525025,133.4194847,0.002184181,79.36467743,113.5352707,217.3025818,293.8450623,14.91538429,1049.899536,290334.7188,6.941780567,232.9394379,446.1461182
112.0538,22.9538,201703,71.37735871,-1.365486324,-0.086644022,2.128079077,290.7328453,384.4404664,98.56148465,0.004297186,102.7536011,149.8667297,304.019989,363.6925964,16.65695763,1267.015381,412987.4375,7.776913166,248.0472565,617.8004761
112.0538,22.9538,201704,100.0264657,-0.824730902,0.547685805,2.06878432,295.2944851,393.249948,164.1192251,0.004579662,107.2570267,157.7325439,329.3676147,345.1586914,16.10624313,1283.119995,453008.875,7.527638435,293.3729553,672.9088135
112.0538,22.9538,201705,115.62946,-0.69277918,0.311419946,1.586711328,298.5220286,414.4802188,179.9704659,0.004486245,114.6728058,169.2106476,356.5162964,366.3340454,16.69009972,1360.062744,489494.5313,7.821007252,331.3137207,724.8311157
112.0538,22.9538,201706,66.80328433,-0.36968244,1.132934615,1.721832839,301.0672995,430.8233625,181.89097,0.009002516,118.7530365,175.9307709,376.5969849,407.1031189,16.46168518,1405.091553,513564.0313,7.974328518,364.4178162,759.7669067
112.0538,22.9538,201707,99.49328355,-1.079693692,0.520606624,1.999349938,300.6895123,429.0994244,182.7974026,0.00922049,116.1547089,171.64888,365.2709351,364.1235657,16.65732002,1371.103027,503577.8438,7.793960571,358.9862976,745.0643311
112.0538,22.9538,201708,76.89918065,-0.341935583,0.792413908,1.973780452,301.6040957,428.1979155,207.7356306,0.007319897,119.76828,177.4543762,380.5429382,375.1015625,16.71816635,1405.369141,524573.875,7.871543884,372.648468,774.670166
112.0538,22.9538,201709,114.6780907,-0.594740284,0.093771025,1.403757244,301.236458,425.9889551,190.2754719,0.004043626,111.0051346,163.4312134,333.6511841,411.5953979,16.49987411,1346.47583,452346.5,8.003985405,306.7871399,673.0541382
112.0538,22.9538,201710,102.9954171,-1.079077096,-1.438910648,2.226830198,297.0965866,386.7285065,182.4234992,0.001728216,104.0684814,151.9789734,290.7523193,391.1483459,16.86550522,1281.932251,393877.6563,7.985134602,269.6094055,588.7393188
112.0538,22.9538,201711,69.90048167,-0.824730902,-1.303176251,1.971576186,292.4661557,381.9046431,99.56422575,0.002042943,108.6245804,159.5228424,309.9993286,424.035553,16.59861374,1324.999512,418705.7813,8.091427803,276.4811401,623.7081299
112.0538,22.9538,201712,102.3865023,-0.952366447,-1.578029943,2.151444298,288.1864466,332.5272614,126.6155748,0.00026357,114.5450974,168.7765808,331.6201782,450.5602722,17.16807175,1387.918579,448557.2813,8.354658127,255.5986481,665.6657104
112.427,23.0706,201301,85.60512323,-0.904580192,-1.31908527,2.139320834,286.9707611,337.8203311,130.5019047,0.000391462,111.0499954,161.8213501,261.3505859,773.9453735,28.84740639,1796.943848,126038.5156,15.63187695,129.2901154,271.7240601
112.427,23.0706,201302,81.39183214,-1.033140632,-0.385868977,2.065477921,290.5366215,378.2458878,108.5719001,0.000845202,103.3820572,149.5292664,235.4047089,695.7698975,26.12800026,1706.621826,113309.6094,14.33319759,127.4126358,254.9932098
112.427,23.0706,201303,101.5087703,-1.006318669,0.356777575,2.16687416,293.2533064,385.3736072,129.9240539,0.007249834,124.1179047,183.3678589,297.1180115,863.6297607,29.49948311,1907.907837,143506.75,16.44536781,136.6226959,301.223053
112.427,23.0706,201304,82.6079,-0.962231996,0.103587228,2.129622064,294.5005681,405.2806105,121.8284774,0.007884848,119.9122391,176.5832977,279.3669128,810.307373,28.46886635,1830.047119,138166.8125,15.80483913,167.7850037,291.9927063
112.427,23.0706,201305,106.9080939,-0.499476074,0.905469491,1.826976331,298.9922891,424.7500394,163.7169956,0.010747414,127.1755676,188.2718048,302.31427,861.9263916,29.60022736,1930.655396,147543.0469,16.52395248,191.5524139,308.1619873
112.427,23.0706,201306,107.464351,-0.586107928,0.693574895,2.173927812,301.1687946,428.3929789,198.1614358,0.007324345,133.3261261,200.6244354,340.8544617,964.909729,29.59147263,1999.602173,159853.5938,17.22494125,213.7280731,329.539978
112.427,23.0706,201307,92.26504774,-0.977338618,1.205032936,2.158497949,300.9139292,428.0397561,194.7283222,0.007412202,124.7847748,184.3895874,294.2735596,853.4395752,29.4935627,1915.494629,144584.9531,16.40725327,207.7047577,304.6577148
112.427,23.0706,201308,105.4097832,-0.802841715,0.736563096,2.254383524,301.2319471,430.1590928,178.5088432,0.012592402,127.3976517,188.9933014,304.7405396,881.4570313,29.68467522,1949.857422,148720.7031,16.6419239,219.8430786,311.2081604
